Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines,Old Location,New Location,Old Method Line,New Method Line
Rename Method,_default_dataset_hparams,_default_q_dataset_hparams,texar/data/q_data/q_multi_aligned_data.py,34.0,34.0,['The method _default_dataset_hparams from the module texar/data/q_data/q_multi_aligned_data.py is renamed to _default_q_dataset_hparams'],b3b6fc5e9d5f136bbb811a6a1d9774683cd7fea4,,,,,,,
Rename Method,_default_multi_source_text_dataset_hparams,_default_q_multi_source_text_dataset_hparams,texar/data/q_data/q_multi_source_text_data.py,32.0,32.0,['The method _default_multi_source_text_dataset_hparams from the module texar/data/q_data/q_multi_source_text_data.py is renamed to _default_q_multi_source_text_dataset_hparams'],b3b6fc5e9d5f136bbb811a6a1d9774683cd7fea4,,,,,,,
Rename Method,_default_paired_text_dataset_hparams,_default_q_paired_text_dataset_hparams,texar/data/q_data/q_paired_text_data.py,32.0,32.0,['The method _default_paired_text_dataset_hparams from the module texar/data/q_data/q_paired_text_data.py is renamed to _default_q_paired_text_dataset_hparams'],b3b6fc5e9d5f136bbb811a6a1d9774683cd7fea4,,,,,,,
Rename Method,_default_regularizer_hparams,default_regularizer_hparams,texar/core/layers.py,200.0,235.0,['The method _default_regularizer_hparams from the module texar/core/layers.py is renamed to default_regularizer_hparams'],b3c391228e6132419735febb397f31089458240d,,,,,,,
Add Parameter,make_vocab,make_vocab,texar/data/data_utils.py,188.0,188.0,['The parameters [ return_count ] are added to the method make_vocab from the module texar/data/data_utils.py'],b4fc4ccd412d6372d60de32883bdd512c17ac1ff,,,,,,,
Remove Parameter,multihead_attention,multihead_attention,texar/core/layers.py,1069.0,1068.0,['The parameters [ keys_valid_length ] of the method multihead_attention from the module texar/core/layers.py is/are removed'],b5b06c0f262413ef62c4bfff996f3189673507b1,,,,,,,
Remove Parameter,_build,_build,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,78.0,78.0,['The parameters [ tgt_length ] of the method _build from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder is/are removed'],b5b06c0f262413ef62c4bfff996f3189673507b1,,,,,,,
Add Parameter,beam_search_decode,beam_search_decode,texar/modules/decoders/beam_search_decode.py,22.0,49.0,['The parameters [ tiled_initial_state ] are added to the method beam_search_decode from the module texar/modules/decoders/beam_search_decode.py'],b5ff61dd4b579d0a2bc4ecc25cc2e250381bbedb,,,,,,,
Extract Method,test_attention_decoder_beam_search,_test_beam_search,texar/modules/decoders/beam_search_decode_test.py/BeamSearchDecodeTest,,, The method _test_beam_search from the module texar/modules/decoders/beam_search_decode_test.py in class BeamSearchDecodeTest is extracted from method test_attention_decoder_beam_search from the module texar/modules/decoders/beam_search_decode_test.py in class BeamSearchDecodeTest ,b5ff61dd4b579d0a2bc4ecc25cc2e250381bbedb,"(42,173)",45.0,"[62.0, 70.0, 72.0, 84.0, 87.0, 94.0, 103.0, 104.0, 105.0, 110.0, 112.0, 115.0, 118.0, 121.0, 123.0, 126.0, 130.0, 132.0]",,,,
Change/Rename Parameter,_beam_decode,_beam_decode,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,520.0,549.0,['The parameters [ eos encoder_decoder_attention_bias ] of the method _beam_decode from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder are changed/renamed to [end_token memory_attention_bias]'],b796b0dc2f2739003554b5f2a365b53f852eacb6,,,,,,,
Change/Rename Parameter,_self_attention_stack,_self_attention_stack,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,331.0,357.0,['The parameters [ encoder_output encoder_decoder_attention_bias ] of the method _self_attention_stack from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder are changed/renamed to [memory memory_attention_bias]'],b796b0dc2f2739003554b5f2a365b53f852eacb6,,,,,,,
Remove Parameter,_build,_build,texar/modules/networks/conv_networks.py/Conv1DNetwork,246.0,453.0,['The parameters [ time_major ] of the method _build from the module texar/modules/networks/conv_networks.py in class Conv1DNetwork is/are removed'],b89944b698d9c5f47b7da003d1dc4c39568da167,,,,,,,
Rename Method,my_embedding_fn,_embedding_fn,examples/gpt-2/gpt2_generate_main.py,118.0,118.0,['The method my_embedding_fn from the module examples/gpt-2/gpt2_generate_main.py is renamed to _embedding_fn'],ba58239606032c038e2f6acc6eb0cac26a8b68be,,,,,,,
Rename Method,get_action,_get_action,texar/agents/dqn_agent.py/DQNAgent,211.0,221.0,['The method get_action from the module texar/agents/dqn_agent.py in class DQNAgent is renamed to _get_action'],bb033219cbc78a5a0f934c1f0453fe7ace9934bc,,,,,,,
Remove Parameter,_observe,_observe,texar/agents/episodic_agent_base.py/EpisodicAgentBase,60.0,59.0,['The parameters [ observ action next_observ ] of the method _observe from the module texar/agents/episodic_agent_base.py in class EpisodicAgentBase is/are removed'],bb033219cbc78a5a0f934c1f0453fe7ace9934bc,,,,,,,
Remove Parameter,observe,observe,texar/agents/episodic_agent_base.py/EpisodicAgentBase,52.0,52.0,['The parameters [ observ action next_observ ] of the method observe from the module texar/agents/episodic_agent_base.py in class EpisodicAgentBase is/are removed'],bb033219cbc78a5a0f934c1f0453fe7ace9934bc,,,,,,,
Remove Parameter,_observe,_observe,texar/agents/pg_agent.py/PGAgent,131.0,132.0,['The parameters [ observ action next_observ ] of the method _observe from the module texar/agents/pg_agent.py in class PGAgent is/are removed'],bb033219cbc78a5a0f934c1f0453fe7ace9934bc,,,,,,,
Remove Parameter,_build,_build,texar/modules/classifiers/conv_classifiers.py/Conv1DClassifier,69.0,143.0,['The parameters [ time_major ] of the method _build from the module texar/modules/classifiers/conv_classifiers.py in class Conv1DClassifier is/are removed'],bb033219cbc78a5a0f934c1f0453fe7ace9934bc,,,,,,,
Rename Method,modify_config_data,_modify_config_data,examples/bert/prepare_data.py,56.0,53.0,['The method modify_config_data from the module examples/bert/prepare_data.py is renamed to _modify_config_data'],bca836295f8cb26fda2e2c3297c735f8bd6cf406,,,,,,,
Add Parameter,multihead_attention,multihead_attention,txtgen/core/layers.py,951.0,953.0,['The parameters [ num_units ] are added to the method multihead_attention from the module txtgen/core/layers.py'],bd07ec80a7e7a59623583863c92f3598fc33de8a,,,,,,,
Add Parameter,sinusoid_positional_encoding,sinusoid_positional_encoding,txtgen/core/layers.py,909.0,909.0,['The parameters [ num_units ] are added to the method sinusoid_positional_encoding from the module txtgen/core/layers.py'],bd07ec80a7e7a59623583863c92f3598fc33de8a,,,,,,,
Rename Class,BertClassifierTest,BERTClassifierTest,texar/tf/modules/classifiers/bert_classifier_test.py,,, class BertClassifierTest was renamed to class BERTClassifierTest ,bfce94c061037368d61cd6cc8eff3c7cfdd889c2,,,,,,,
Change/Rename Parameter,binary_clas_accuracy,binary_clas_accuracy,texar/evals/metrics.py,31.0,31.0,['The parameters [ pos_predictions neg_predictions ] of the method binary_clas_accuracy from the module texar/evals/metrics.py are changed/renamed to [pos_preds neg_preds]'],c0edbf208ce5bf7026aa2dd17c83cdac3800a878,,,,,,,
Add Parameter,call,call,texar/core/layers.py/SequentialLayer,835.0,835.0,['The parameters [ mode ] are added to the method call from the module texar/core/layers.py in class SequentialLayer'],c109f295a23d7ee1b0b6ddd0a04730c144ece462,,,,,,,
Add Parameter,__init__,__init__,texar/modules/encoders/rnn_encoders.py/UnidirectionalRNNEncoder,85.0,90.0,['The parameters [ output_layer ] are added to the method __init__ from the module texar/modules/encoders/rnn_encoders.py in class UnidirectionalRNNEncoder'],c109f295a23d7ee1b0b6ddd0a04730c144ece462,,,,,,,
Add Parameter,_forward_output_layers,_forward_output_layers,texar/modules/encoders/rnn_encoders.py,108.0,115.0,['The parameters [ sequence_length ] are added to the method _forward_output_layers from the module texar/modules/encoders/rnn_encoders.py'],c13faf9996622ddb6297aa090ce0157bcbb5cfe3,,,,,,,
Add Parameter,_forward_single_output_layer,_forward_single_output_layer,texar/modules/encoders/rnn_encoders.py,76.0,81.0,['The parameters [ flatten_inputs ] are added to the method _forward_single_output_layer from the module texar/modules/encoders/rnn_encoders.py'],c13faf9996622ddb6297aa090ce0157bcbb5cfe3,,,,,,,
Rename Method,beam_decode,_beam_decode,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,400.0,392.0,['The method beam_decode from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder is renamed to _beam_decode'],c1ee3eb4b555366f153879cbeafca3ca80a76fc0,,,,,,,
Rename Method,build_output_layer,_build_output_layer,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,280.0,274.0,['The method build_output_layer from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder is renamed to _build_output_layer'],c1ee3eb4b555366f153879cbeafca3ca80a76fc0,,,,,,,
Rename Method,greedy_decode,_greedy_decode,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,338.0,332.0,['The method greedy_decode from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder is renamed to _greedy_decode'],c1ee3eb4b555366f153879cbeafca3ca80a76fc0,,,,,,,
Rename Method,prepare_tokens_to_embeds,_prepare_tokens_to_embeds,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,101.0,91.0,['The method prepare_tokens_to_embeds from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder is renamed to _prepare_tokens_to_embeds'],c1ee3eb4b555366f153879cbeafca3ca80a76fc0,,,,,,,
Remove Parameter,get_embedding,get_embedding,texar/core/layers.py,462.0,462.0,['The parameters [ subscope ] of the method get_embedding from the module texar/core/layers.py is/are removed'],c52371d1de639e99903569b08476409d5f6708e2,,,,,,,
Change/Rename Parameter,rnn_decode,rnn_decode,txtgen/models/tsf/ops.py,88.0,88.0,['The parameters [ h ] of the method rnn_decode from the module txtgen/models/tsf/ops.py are changed/renamed to [state]'],c62983c0b1c28757f02cf99a10fbf27f37492b93,,,,,,,
Add Parameter,get_embedding,get_embedding,texar/modules/embedders/embedder_utils.py,134.0,148.0,['The parameters [ mode ] are added to the method get_embedding from the module texar/modules/embedders/embedder_utils.py'],c71b23f40f6e4f2126e61d6dfcf92eb3247bfcba,,,,,,,
Add Parameter,__init__,__init__,texar/modules/embedders/embedders.py/WordEmbedder,48.0,49.0,['The parameters [ mode ] are added to the method __init__ from the module texar/modules/embedders/embedders.py in class WordEmbedder'],c71b23f40f6e4f2126e61d6dfcf92eb3247bfcba,,,,,,,
Remove Parameter,multihead_attention,multihead_attention,txtgen/core/layers.py,287.0,288.0,['The parameters [ is_training ] of the method multihead_attention from the module txtgen/core/layers.py is/are removed'],c7dc812ea30ff28db0667ecdca11705a5b268758,,,,,,,
Rename Method,sinuoid_positional_encoding,sinusoid_positional_encoding,txtgen/core/layers.py,252.0,253.0,['The method sinuoid_positional_encoding from the module txtgen/core/layers.py is renamed to sinusoid_positional_encoding'],c7dc812ea30ff28db0667ecdca11705a5b268758,,,,,,,
Remove Parameter,multihead_attention,multihead_attention,txtgen/core/layers.py,467.0,471.0,['The parameters [ num_units ] of the method multihead_attention from the module txtgen/core/layers.py is/are removed'],c8523b2dc735a1b82ca6170e6ca349defe9f77fc,,,,,,,
Add Parameter,sinusoid_positional_encoding,sinusoid_positional_encoding,txtgen/core/layers.py,431.0,431.0,['The parameters [ max_time ] are added to the method sinusoid_positional_encoding from the module txtgen/core/layers.py'],c8523b2dc735a1b82ca6170e6ca349defe9f77fc,,,,,,,
Add Parameter,__init__,__init__,texar/modules/decoders/rnn_decoder_base.py/RNNDecoderBase,35.0,35.0,['The parameters [ cell_dropout_mode ] are added to the method __init__ from the module texar/modules/decoders/rnn_decoder_base.py in class RNNDecoderBase'],caca2348bd54ec25d71ee05fd2a58e12db39f2e4,,,,,,,
Add Parameter,__init__,__init__,texar/modules/decoders/rnn_decoders.py/BasicRNNDecoder,107.0,112.0,['The parameters [ cell_dropout_mode ] are added to the method __init__ from the module texar/modules/decoders/rnn_decoders.py in class BasicRNNDecoder'],caca2348bd54ec25d71ee05fd2a58e12db39f2e4,,,,,,,
Add Parameter,__init__,__init__,texar/modules/decoders/rnn_decoders.py/AttentionRNNDecoder,255.0,261.0,['The parameters [ cell_dropout_mode ] are added to the method __init__ from the module texar/modules/decoders/rnn_decoders.py in class AttentionRNNDecoder'],caca2348bd54ec25d71ee05fd2a58e12db39f2e4,,,,,,,
Add Parameter,__init__,__init__,texar/modules/encoders/rnn_encoders.py/UnidirectionalRNNEncoder,80.0,85.0,['The parameters [ cell_dropout_mode ] are added to the method __init__ from the module texar/modules/encoders/rnn_encoders.py in class UnidirectionalRNNEncoder'],caca2348bd54ec25d71ee05fd2a58e12db39f2e4,,,,,,,
Add Parameter,__init__,__init__,texar/modules/encoders/rnn_encoders.py/BidirectionalRNNEncoder,194.0,206.0,['The parameters [ cell_dropout_mode ] are added to the method __init__ from the module texar/modules/encoders/rnn_encoders.py in class BidirectionalRNNEncoder'],caca2348bd54ec25d71ee05fd2a58e12db39f2e4,,,,,,,
Remove Parameter,_build,_build,texar/modules/berts/berts.py/BertBase,63.0,93.0,['The parameters [ sequence_length ] of the method _build from the module texar/modules/berts/berts.py in class BertBase is/are removed'],cbf6039c8b6ebddd501258530f367761406c9366,,,,,,,
Rename Method,sample_by_reward,_sample_by_reward,examples/seq2seq_exposure/interpolation_helper.py/InterpolationHelper,135.0,135.0,['The method sample_by_reward from the module examples/seq2seq_exposure/interpolation_helper.py in class InterpolationHelper is renamed to _sample_by_reward'],cc3efe484c2a125199924810086e992530bc5e7c,,,,,,,
Rename Method,is_train,global_mode,texar/context.py,15.0,21.0,['The method is_train from the module texar/context.py is renamed to global_mode'],cc4a397586c6dc8c2de95773572bf3ab318a8371,,,,,,,
Add Parameter,get_rnn_cell,get_rnn_cell,texar/core/layers.py,127.0,127.0,['The parameters [ mode ] are added to the method get_rnn_cell from the module texar/core/layers.py'],cc4a397586c6dc8c2de95773572bf3ab318a8371,,,,,,,
Move Method,shape_list,shape_list,,,, method shape_list from the module texar/utils/utils.py was moved to module texar/utils/shapes.py ,cc4b3aa128c0e9331c4eaaa0bbbe4f0177ebe668,,,,texar/utils/utils.py,texar/utils/shapes.py,626.0,267.0
Change/Rename Parameter,set_ith_data_spec,set_ith_data_spec,texar/data/data/data_utils.py/_DataSpec,70.0,69.0,['The parameters [ num ] of the method set_ith_data_spec from the module texar/data/data/data_utils.py in class _DataSpec are changed/renamed to [total_count]'],cd312060d61dc4147b5780829813518dc30846ee,,,,,,,
Remove Parameter,layer_normalize,layer_normalize,texar/core/layers.py,1175.0,1175.0,['The parameters [ reuse ] of the method layer_normalize from the module texar/core/layers.py is/are removed'],ce03dd506b0083d0b0f1bb894a357dca3da1d09d,,,,,,,
Rename Class,SimpleConv1DEncoder,Conv1DEncoder,texar/modules/encoders/conv_encoders.py,,, class SimpleConv1DEncoder was renamed to class Conv1DEncoder ,ce1e5a875b09b34cb66119a7b2cdf91375cf70d8,,,,,,,
Rename Class,SimpleConv1DEncoderTest,Conv1DEncoderTest,texar/modules/encoders/conv_encoders_test.py,,, class SimpleConv1DEncoderTest was renamed to class Conv1DEncoderTest ,ce1e5a875b09b34cb66119a7b2cdf91375cf70d8,,,,,,,
Rename Method,get_assignment_map_from_checkpoint,_get_assignment_map_from_checkpoint,examples/bert/utils.py,127.0,127.0,['The method get_assignment_map_from_checkpoint from the module examples/bert/utils.py is renamed to _get_assignment_map_from_checkpoint'],cf0cb3360a77041187c655891da4ddffbe4b13dd,,,,,,,
Remove Parameter,transform_bert_to_texar_config,transform_bert_to_texar_config,examples/bert/utils.py,11.0,12.0,['The parameters [ output_config ] of the method transform_bert_to_texar_config from the module examples/bert/utils.py is/are removed'],cf0cb3360a77041187c655891da4ddffbe4b13dd,,,,,,,
Remove Parameter,_forward_single_output_layer,_forward_single_output_layer,texar/modules/encoders/rnn_encoders.py,82.0,82.0,['The parameters [ flatten_inputs ] of the method _forward_single_output_layer from the module texar/modules/encoders/rnn_encoders.py is/are removed'],cfa4f81fec27293afa829f16c4970b9fa932d4f4,,,,,,,
Move Method,count_file_lines,count_file_lines,,,, method count_file_lines from the module texar/data/data/dataset_utils.py was moved to module texar/data/data_utils.py ,cfad7345b8d6f62dab5426444eb5d3b3800509ae,,,,texar/data/data/dataset_utils.py,texar/data/data_utils.py,239.0,192.0
Move Method,_count_lines,_count_lines,,,, method _count_lines from the module texar/data/data/dataset_utils.py was moved to module texar/data/data_utils.py ,cfad7345b8d6f62dab5426444eb5d3b3800509ae,,,,texar/data/data/dataset_utils.py,texar/data/data_utils.py,242.0,195.0
Move Method,make_vocab,make_vocab,,,, method make_vocab from the module tools/make_vocab.py was moved to module texar/data/data_utils.py ,cfad7345b8d6f62dab5426444eb5d3b3800509ae,,,,tools/make_vocab.py,texar/data/data_utils.py,71.0,149.0
Rename Method,layer_norm,_layer_norm,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,550.0,557.0,['The method layer_norm from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder is renamed to _layer_norm'],d061a1dd08503b1f608142ab27955ae4d217462b,,,,,,,
Rename Method,symbols_to_logits_fn,_symbols_to_logits_fn,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,695.0,702.0,['The method symbols_to_logits_fn from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder is renamed to _symbols_to_logits_fn'],d061a1dd08503b1f608142ab27955ae4d217462b,,,,,,,
Rename Method,cat_embedder,_cat_embedder,examples/vae_text/vae_train.py,275.0,280.0,['The method cat_embedder from the module examples/vae_text/vae_train.py is renamed to _cat_embedder'],d37b4a32af5c44aa875706cb29e15c8cfac098ab,,,,,,,
Rename Method,_init_bert_checkpoint,init_bert_checkpoint,examples/bert/utils/model_utils.py,161.0,173.0,['The method _init_bert_checkpoint from the module examples/bert/utils/model_utils.py is renamed to init_bert_checkpoint'],d8229b1424e13e7c63c5181ad55d4d3c26d81499,,,,,,,
Rename Method,push,add,texar/core/replay_memories.py/ReplayMemoryBase,11.0,22.0,['The method push from the module texar/core/replay_memories.py in class ReplayMemoryBase is renamed to add'],d8603e6f27585fc828e7ea1cafbdb829523b291b,,,,,,,
Rename Method,push,add,texar/core/replay_memories.py/DequeReplayMemory,37.0,56.0,['The method push from the module texar/core/replay_memories.py in class DequeReplayMemory is renamed to add'],d8603e6f27585fc828e7ea1cafbdb829523b291b,,,,,,,
Rename Method,sample,get,texar/core/replay_memories.py/DequeReplayMemory,42.0,62.0,['The method sample from the module texar/core/replay_memories.py in class DequeReplayMemory is renamed to get'],d8603e6f27585fc828e7ea1cafbdb829523b291b,,,,,,,
Add Parameter,__init__,__init__,texar/utils/average_recorder.py/_SingleAverageRecorder,28.0,27.0,['The parameters [ name ] are added to the method __init__ from the module texar/utils/average_recorder.py in class _SingleAverageRecorder'],d8a6be44c48df2b420d7cd818c411f029b287645,,,,,,,
Add Parameter,add,add,texar/utils/average_recorder.py/AverageRecorder,103.0,138.0,['The parameters [ weight ] are added to the method add from the module texar/utils/average_recorder.py in class AverageRecorder'],d8a6be44c48df2b420d7cd818c411f029b287645,,,,,,,
Rename Method,fetch_subdict,dict_fetch,texar/utils/utils.py,392.0,414.0,['The method fetch_subdict from the module texar/utils/utils.py is renamed to dict_fetch'],d8a6be44c48df2b420d7cd818c411f029b287645,,,,,,,
Rename Method,patch_dict,dict_patch,texar/utils/utils.py,370.0,372.0,['The method patch_dict from the module texar/utils/utils.py is renamed to dict_patch'],d8a6be44c48df2b420d7cd818c411f029b287645,,,,,,,
Rename Method,test_patch_dict,test_dict_patch,texar/utils/utils_test.py/UtilsTest,18.0,18.0,['The method test_patch_dict from the module texar/utils/utils_test.py in class UtilsTest is renamed to test_dict_patch'],d8a6be44c48df2b420d7cd818c411f029b287645,,,,,,,
Remove Parameter,eval_step,eval_step,texar/models/tsf/tsf.py/TSF,332.0,328.0,['The parameters [ rho ] of the method eval_step from the module texar/models/tsf/tsf.py in class TSF is/are removed'],d8e3da8dc68b59f818aa4e0c8b6f0ec854b0509b,,,,,,,
Remove Parameter,train_ae_step,train_ae_step,texar/models/tsf/tsf.py/TSF,321.0,317.0,['The parameters [ rho ] of the method train_ae_step from the module texar/models/tsf/tsf.py in class TSF is/are removed'],d8e3da8dc68b59f818aa4e0c8b6f0ec854b0509b,,,,,,,
Remove Parameter,train_d0_step,train_d0_step,texar/models/tsf/tsf.py/TSF,298.0,294.0,['The parameters [ rho ] of the method train_d0_step from the module texar/models/tsf/tsf.py in class TSF is/are removed'],d8e3da8dc68b59f818aa4e0c8b6f0ec854b0509b,,,,,,,
Remove Parameter,train_d1_step,train_d1_step,texar/models/tsf/tsf.py/TSF,304.0,300.0,['The parameters [ rho ] of the method train_d1_step from the module texar/models/tsf/tsf.py in class TSF is/are removed'],d8e3da8dc68b59f818aa4e0c8b6f0ec854b0509b,,,,,,,
Remove Parameter,train_ds_step,train_ds_step,texar/models/tsf/tsf.py/TSF,292.0,288.0,['The parameters [ rho ] of the method train_ds_step from the module texar/models/tsf/tsf.py in class TSF is/are removed'],d8e3da8dc68b59f818aa4e0c8b6f0ec854b0509b,,,,,,,
Remove Parameter,train_g_step,train_g_step,texar/models/tsf/tsf.py/TSF,310.0,306.0,['The parameters [ rho ] of the method train_g_step from the module texar/models/tsf/tsf.py in class TSF is/are removed'],d8e3da8dc68b59f818aa4e0c8b6f0ec854b0509b,,,,,,,
Remove Parameter,__init__,__init__,texar/modules/encoders/rnn_encoders.py/UnidirectionalRNNEncoder,168.0,80.0,['The parameters [ embedding vocab_size ] of the method __init__ from the module texar/modules/encoders/rnn_encoders.py in class UnidirectionalRNNEncoder is/are removed'],da37438735fd4b845bb0874562bd071865c480bb,,,,,,,
Remove Parameter,__init__,__init__,texar/modules/encoders/rnn_encoders.py/BidirectionalRNNEncoder,347.0,194.0,['The parameters [ embedding vocab_size ] of the method __init__ from the module texar/modules/encoders/rnn_encoders.py in class BidirectionalRNNEncoder is/are removed'],da37438735fd4b845bb0874562bd071865c480bb,,,,,,,
Remove Parameter,_build,_build,texar/modules/encoders/rnn_encoders.py/BidirectionalRNNEncoder,441.0,262.0,['The parameters [ use_embedding ] of the method _build from the module texar/modules/encoders/rnn_encoders.py in class BidirectionalRNNEncoder is/are removed'],da37438735fd4b845bb0874562bd071865c480bb,,,,,,,
Rename Method,make_helper,get_helper,txtgen/modules/decoders/rnn_decoder_helpers.py,71.0,71.0,['The method make_helper from the module txtgen/modules/decoders/rnn_decoder_helpers.py is renamed to get_helper'],dba2d97f538ef566df8a6649713f877d56496a08,,,,,,,
Add Parameter,_batching_scheme,_batching_scheme,texar/utils/data_reader.py,12.0,12.0,['The parameters [ batch_relax ] are added to the method _batching_scheme from the module texar/utils/data_reader.py'],dd52440fd137d65a6ad47fe1fd6d897c1c8729bf,,,,,,,
Add Parameter,transform_bert_to_texar_config,transform_bert_to_texar_config,examples/bert/utils.py,8.0,11.0,['The parameters [ output_config ] are added to the method transform_bert_to_texar_config from the module examples/bert/utils.py'],ddbbe6832abae4aa4ef013da83402c57cef42637,,,,,,,
Remove Parameter,_inputs_to_outputs,_inputs_to_outputs,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,276.0,282.0,['The parameters [ step ] of the method _inputs_to_outputs from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder is/are removed'],de18e1f0d5d359c6207b52a75c10bd7cf67108eb,,,,,,,
Add Parameter,_make_processor,_make_processor,texar/data/data/mono_text_data.py/MonoTextData,127.0,128.0,['The parameters [ name_prefix ] are added to the method _make_processor from the module texar/data/data/mono_text_data.py in class MonoTextData'],de6d802b480f1504d060915dc520bef9223aac84,,,,,,,
Rename Class,MultiAlignedTextData,MultiAlignedData,texar/data/data/multi_aligned_data.py,,, class MultiAlignedTextData was renamed to class MultiAlignedData ,de6d802b480f1504d060915dc520bef9223aac84,,,,,,,
Rename Class,DataTypes,_DataTypes,texar/data/data/multi_aligned_data.py,,, class DataTypes was renamed to class _DataTypes ,de6d802b480f1504d060915dc520bef9223aac84,,,,,,,
Add Parameter,_make_processor,_make_processor,texar/data/data/scalar_data.py/ScalarData,74.0,74.0,['The parameters [ name_prefix ] are added to the method _make_processor from the module texar/data/data/scalar_data.py in class ScalarData'],de6d802b480f1504d060915dc520bef9223aac84,,,,,,,
Move Method,shape_list,shape_list,,,, method shape_list from the module texar/core/layers.py was moved to module texar/utils/utils.py ,df3053cbc34b7d8fbb592692f7febec109bc5df5,,,,texar/core/layers.py,texar/utils/utils.py,1274.0,711.0
Change/Rename Parameter,__init__,__init__,txtgen/modules/connectors/connectors.py/ConstantConnector,82.0,100.0,['The parameters [ decoder_state_size ] of the method __init__ from the module txtgen/modules/connectors/connectors.py in class ConstantConnector are changed/renamed to [output_size]'],e02f1a379696f66da7c2aff83e1f4af52f894614,,,,,,,
Change/Rename Parameter,__init__,__init__,txtgen/modules/connectors/connectors.py/ForwardConnector,140.0,158.0,['The parameters [ decoder_state_size ] of the method __init__ from the module txtgen/modules/connectors/connectors.py in class ForwardConnector are changed/renamed to [output_size]'],e02f1a379696f66da7c2aff83e1f4af52f894614,,,,,,,
Change/Rename Parameter,__init__,__init__,txtgen/modules/connectors/connectors.py/MLPTransformConnector,194.0,212.0,['The parameters [ decoder_state_size ] of the method __init__ from the module txtgen/modules/connectors/connectors.py in class MLPTransformConnector are changed/renamed to [output_size]'],e02f1a379696f66da7c2aff83e1f4af52f894614,,,,,,,
Change/Rename Parameter,__init__,__init__,txtgen/modules/connectors/connectors.py/StochasticConnector,365.0,382.0,['The parameters [ decoder_state_size ] of the method __init__ from the module txtgen/modules/connectors/connectors.py in class StochasticConnector are changed/renamed to [output_size]'],e02f1a379696f66da7c2aff83e1f4af52f894614,,,,,,,
Change/Rename Parameter,__init__,__init__,txtgen/modules/connectors/connectors.py/ConcatConnector,436.0,488.0,['The parameters [ decoder_state_size ] of the method __init__ from the module txtgen/modules/connectors/connectors.py in class ConcatConnector are changed/renamed to [output_size]'],e02f1a379696f66da7c2aff83e1f4af52f894614,,,,,,,
Add Parameter,_build,_build,txtgen/modules/connectors/connectors.py/ConcatConnector,453.0,506.0,['The parameters [ transform ] are added to the method _build from the module txtgen/modules/connectors/connectors.py in class ConcatConnector'],e02f1a379696f66da7c2aff83e1f4af52f894614,,,,,,,
Add Parameter,__init__,__init__,texar/models/tsf/attention_decoder.py/AttentionDecoder,49.0,49.0,['The parameters [ output_layer ] are added to the method __init__ from the module texar/models/tsf/attention_decoder.py in class AttentionDecoder'],e16ffc89ed8330a13a9c3b33dc6e2e84dab00160,,,,,,,
Remove Parameter,__init__,__init__,texar/agents/agent_base.py/AgentBase,23.0,25.0,['The parameters [ env_config ] of the method __init__ from the module texar/agents/agent_base.py in class AgentBase is/are removed'],e1ae825a69777cf9b4866c1ac560abd3b729eadf,,,,,,,
Remove Parameter,_evaluate_pg_loss,_evaluate_pg_loss,texar/agents/seq_pg_agent.py/SeqPGAgent,146.0,208.0,['The parameters [ feed_dict ] of the method _evaluate_pg_loss from the module texar/agents/seq_pg_agent.py in class SeqPGAgent is/are removed'],e1d749ff163a59d61888a4f50780d42698387864,,,,,,,
Remove Parameter,observe,observe,texar/agents/seq_pg_agent.py/SeqPGAgent,121.0,184.0,['The parameters [ feed_dict ] of the method observe from the module texar/agents/seq_pg_agent.py in class SeqPGAgent is/are removed'],e1d749ff163a59d61888a4f50780d42698387864,,,,,,,
Change/Rename Parameter,sess,sess,texar/agents/seq_pg_agent.py/SeqPGAgent,183.0,253.0,['The parameters [ session ] of the method sess from the module texar/agents/seq_pg_agent.py in class SeqPGAgent are changed/renamed to [sess]'],e1d749ff163a59d61888a4f50780d42698387864,,,,,,,
