Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Rename Method,taggedsent_to_conll,taggedsents_to_conll,nltk/parse/util.py,79.0,105.0,['The method taggedsent_to_conll from the module nltk/parse/util.py is renamed to taggedsents_to_conll'],10da3b8f107f2b90ab047ddb9e58d5744306e7bb,,,,,,,
Extract Method,taggedsent_to_conll,taggedsent_to_conll,nltk/parse/util.py,,, The method taggedsent_to_conll from the module nltk/parse/util.py is extracted from method taggedsent_to_conll from the module nltk/parse/util.py ,10da3b8f107f2b90ab047ddb9e58d5744306e7bb,,,,,"(79,105)",79.0,"[103.0, 104.0, 105.0]"
Change/Rename Parameter,__init__,__init__,nltk/tokenize/casual.py/TweetTokenizer,245.0,245.0,['The parameters [ normalize ] of the method __init__ from the module nltk/tokenize/casual.py in class TweetTokenizer are changed/renamed to [reduce_len]'],11ac12e656e73c611774a741a61ab9dc1983cd71,,,,,,,
Change/Rename Parameter,casual_tokenize,casual_tokenize,nltk/tokenize/casual.py,288.0,283.0,['The parameters [ normalize ] of the method casual_tokenize from the module nltk/tokenize/casual.py are changed/renamed to [reduce_len]'],11ac12e656e73c611774a741a61ab9dc1983cd71,,,,,,,
Rename Method,_reduce_length,reduce_lengthening,nltk/tokenize/casual.py,277.0,272.0,['The method _reduce_length from the module nltk/tokenize/casual.py is renamed to reduce_lengthening'],11ac12e656e73c611774a741a61ab9dc1983cd71,,,,,,,
Change/Rename Parameter,_weighted_choice,_weighted_choice,nltk/lm/api.py,80.0,80.0,['The parameters [ random_seed ] of the method _weighted_choice from the module nltk/lm/api.py are changed/renamed to [random_generator]'],11cf62c89678334db07cdd5df0ea470cf4101db6,,,,,,,
Rename Method,_ancestors,ancestors,nltk/tgrep.py,45.0,45.0,['The method _ancestors from the module nltk/tgrep.py is renamed to ancestors'],1255045e0124f7120a935c92dcc410b5dfd0318e,,,,,,,
Rename Method,_unique_ancestors,unique_ancestors,nltk/tgrep.py,61.0,61.0,['The method _unique_ancestors from the module nltk/tgrep.py is renamed to unique_ancestors'],1255045e0124f7120a935c92dcc410b5dfd0318e,,,,,,,
Rename Method,lemmatize,_lemmatize,nltk/classify/rte_classify.py,35.0,35.0,['The method lemmatize from the module nltk/classify/rte_classify.py is renamed to _lemmatize'],12c73b60ca7f4b5e6aac322bff027d0fcc3c4f0e,,,,,,,
Add Parameter,chunked,chunked,nltk/corpus/reader/conll.py/ConllChunkCorpusReader,78.0,78.0,['The parameters [ chunk_types ] are added to the method chunked from the module nltk/corpus/reader/conll.py in class ConllChunkCorpusReader'],12eef23ab7136c2dea52e66e4e26a3abfde90eca,,,,,,,
Add Parameter,read,read,nltk/corpus/reader/conll.py/ConllChunkCorpusReader,70.0,70.0,['The parameters [ chunk_types ] are added to the method read from the module nltk/corpus/reader/conll.py in class ConllChunkCorpusReader'],12eef23ab7136c2dea52e66e4e26a3abfde90eca,,,,,,,
Move Method,test_score_context_too_long,test_score_context_too_long,,,, method test_score_context_too_long from the module nltk/test/unit/model/test_models.py in class MLENgramModelTests was moved to module nltk/test/unit/model/test_models.py ,13526c3c5cc75ca944e90515dc8ac51d63608801,nltk/test/unit/model/test_models.py/MLENgramModelTests,nltk/test/unit/model/test_models.py,84.0,96.0,,,
Move Method,test_score_context_too_long,test_score_context_too_long,,,, method test_score_context_too_long from the module nltk/test/unit/model/test_models.py in class LidstoneNgramModelTests was moved to module nltk/test/unit/model/test_models.py ,13526c3c5cc75ca944e90515dc8ac51d63608801,nltk/test/unit/model/test_models.py/LidstoneNgramModelTests,nltk/test/unit/model/test_models.py,164.0,96.0,,,
Move Method,test_scores_sum_to_1,test_scores_sum_to_1,,,, method test_scores_sum_to_1 from the module nltk/test/unit/model/test_models.py in class LidstoneNgramModelTests was moved to module nltk/test/unit/model/test_models.py ,13526c3c5cc75ca944e90515dc8ac51d63608801,nltk/test/unit/model/test_models.py/LidstoneNgramModelTests,nltk/test/unit/model/test_models.py,168.0,100.0,,,
Move Method,test_score_context_too_long,test_score_context_too_long,,,, method test_score_context_too_long from the module nltk/test/unit/model/test_models.py in class LaplaceNgramModelTests was moved to module nltk/test/unit/model/test_models.py ,13526c3c5cc75ca944e90515dc8ac51d63608801,nltk/test/unit/model/test_models.py/LaplaceNgramModelTests,nltk/test/unit/model/test_models.py,221.0,96.0,,,
Move Method,test_scores_sum_to_1,test_scores_sum_to_1,,,, method test_scores_sum_to_1 from the module nltk/test/unit/model/test_models.py in class LaplaceNgramModelTests was moved to module nltk/test/unit/model/test_models.py ,13526c3c5cc75ca944e90515dc8ac51d63608801,nltk/test/unit/model/test_models.py/LaplaceNgramModelTests,nltk/test/unit/model/test_models.py,243.0,100.0,,,
Extract Method,sentiment_valence,_least_check,nltk/sentiment/vader.py/SentimentIntensityAnalyzer,,, The method _least_check from the module nltk/sentiment/vader.py in class SentimentIntensityAnalyzer is extracted from method sentiment_valence from the module nltk/sentiment/vader.py in class SentimentIntensityAnalyzer ,1354c3d02fa4306328cc37dfc25c8bb6e698f52a,,,,,"(402,402)",444.0,"[448.0, 450.0, 451.0, 452.0]"
Rename Method,batch_ne_chunk,ne_chunk_sents,nltk/chunk/__init__.py,179.0,179.0,['The method batch_ne_chunk from the module nltk/chunk/__init__.py is renamed to ne_chunk_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_iter_parse,iter_parse_sents,nltk/parse/api.py/ParserI,134.0,134.0,['The method batch_iter_parse from the module nltk/parse/api.py in class ParserI is renamed to iter_parse_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_nbest_parse,nbest_parse_sents,nltk/parse/api.py/ParserI,124.0,124.0,['The method batch_nbest_parse from the module nltk/parse/api.py in class ParserI is renamed to nbest_parse_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_parse,parse_sents,nltk/parse/api.py/ParserI,114.0,114.0,['The method batch_parse from the module nltk/parse/api.py in class ParserI is renamed to parse_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_prob_parse,prob_parse_sents,nltk/parse/api.py/ParserI,144.0,144.0,['The method batch_prob_parse from the module nltk/parse/api.py in class ParserI is renamed to prob_parse_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_parse,parse_sents,nltk/parse/malt.py/MaltParser,102.0,102.0,['The method batch_parse from the module nltk/parse/malt.py in class MaltParser is renamed to parse_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,tagged_batch_parse,tagged_parse_sents,nltk/parse/malt.py/MaltParser,142.0,142.0,['The method tagged_batch_parse from the module nltk/parse/malt.py in class MaltParser is renamed to tagged_parse_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_parse,parse_sents,nltk/parse/stanford.py/StanfordParser,124.0,124.0,['The method batch_parse from the module nltk/parse/stanford.py in class StanfordParser is renamed to parse_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,raw_batch_parse,raw_parse_sents,nltk/parse/stanford.py/StanfordParser,160.0,160.0,['The method raw_batch_parse from the module nltk/parse/stanford.py in class StanfordParser is renamed to raw_parse_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,tagged_batch_parse,tagged_parse_sents,nltk/parse/stanford.py/StanfordParser,190.0,190.0,['The method tagged_batch_parse from the module nltk/parse/stanford.py in class StanfordParser is renamed to tagged_parse_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,interpret_multisentence,interpret_multi,nltk/sem/boxer.py/Boxer,92.0,92.0,['The method interpret_multisentence from the module nltk/sem/boxer.py in class Boxer is renamed to interpret_multi'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_interpret_multisentence,interpret_multi_sents,nltk/sem/boxer.py/Boxer,118.0,118.0,['The method batch_interpret_multisentence from the module nltk/sem/boxer.py in class Boxer is renamed to interpret_multi_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_evaluate,evaluate_sents,nltk/sem/util.py,85.0,85.0,['The method batch_evaluate from the module nltk/sem/util.py is renamed to evaluate_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_interpret,interpret_sents,nltk/sem/util.py,72.0,72.0,['The method batch_interpret from the module nltk/sem/util.py is renamed to interpret_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_parse,parse_sents,nltk/sem/util.py,26.0,26.0,['The method batch_parse from the module nltk/sem/util.py is renamed to parse_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_pos_tag,pos_tag_sents,nltk/tag/__init__.py,101.0,101.0,['The method batch_pos_tag from the module nltk/tag/__init__.py is renamed to pos_tag_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_tag,tag_sents,nltk/tag/api.py/TaggerI,45.0,45.0,['The method batch_tag from the module nltk/tag/api.py in class TaggerI is renamed to tag_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_tag,tag_sents,nltk/tag/senna.py/SennaTagger,120.0,120.0,['The method batch_tag from the module nltk/tag/senna.py in class SennaTagger is renamed to tag_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_tag,tag_sents,nltk/tag/senna.py/POSTagger,201.0,201.0,['The method batch_tag from the module nltk/tag/senna.py in class POSTagger is renamed to tag_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_tag,tag_sents,nltk/tag/senna.py/NERTagger,236.0,236.0,['The method batch_tag from the module nltk/tag/senna.py in class NERTagger is renamed to tag_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_tag,tag_sents,nltk/tag/senna.py/CHKTagger,269.0,269.0,['The method batch_tag from the module nltk/tag/senna.py in class CHKTagger is renamed to tag_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_tag,tag_sents,nltk/tag/stanford.py/StanfordTagger,61.0,61.0,['The method batch_tag from the module nltk/tag/stanford.py in class StanfordTagger is renamed to tag_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_span_tokenize,span_tokenize_sents,nltk/tokenize/api.py/TokenizerI,51.0,51.0,['The method batch_span_tokenize from the module nltk/tokenize/api.py in class TokenizerI is renamed to span_tokenize_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,batch_tokenize,tokenize_sents,nltk/tokenize/api.py/TokenizerI,41.0,41.0,['The method batch_tokenize from the module nltk/tokenize/api.py in class TokenizerI is renamed to tokenize_sents'],1391c620cb86a7c7d8514279c00685eaf82d33a5,,,,,,,
Rename Method,pprint_frame,_pprint_single_frame,nltk/corpus/reader/verbnet.py/VerbnetCorpusReader,436.0,458.0,['The method pprint_frame from the module nltk/corpus/reader/verbnet.py in class VerbnetCorpusReader is renamed to _pprint_single_frame'],145c21611e33554f8c54e6dd2d9ac9abcfe18d32,,,,,,,
Rename Method,subclassids,subclasses,nltk/corpus/reader/verbnet.py/VerbnetCorpusReader,197.0,201.0,['The method subclassids from the module nltk/corpus/reader/verbnet.py in class VerbnetCorpusReader is renamed to subclasses'],145c21611e33554f8c54e6dd2d9ac9abcfe18d32,,,,,,,
Change/Rename Parameter,extract_unigram_feats,extract_unigram_feats,nltk/sentiment/sentiment_analyzer.py,163.0,180.0,['The parameters [ word_features ] of the method extract_unigram_feats from the module nltk/sentiment/sentiment_analyzer.py are changed/renamed to [unigrams]'],14e35b33daf8b3359d2416a1e6da8c3c14b4f1b5,,,,,,,
Rename Method,parse,parse_all,nltk/parse/chart.py/ChartParser,1348.0,1348.0,['The method parse from the module nltk/parse/chart.py in class ChartParser is renamed to parse_all'],15649ec4ac90178b1afac9411b337227bc3735a7,,,,,,,
Rename Method,parse,parse_all,nltk/parse/malt.py/MaltParser,90.0,90.0,['The method parse from the module nltk/parse/malt.py in class MaltParser is renamed to parse_all'],15649ec4ac90178b1afac9411b337227bc3735a7,,,,,,,
Rename Method,parse,parse_all,nltk/parse/stanford.py/StanfordParser,112.0,112.0,['The method parse from the module nltk/parse/stanford.py in class StanfordParser is renamed to parse_all'],15649ec4ac90178b1afac9411b337227bc3735a7,,,,,,,
Remove Parameter,__init__,__init__,nltk/sem/boxer.py/BoxerDrs,873.0,869.0,['The parameters [ label ] of the method __init__ from the module nltk/sem/boxer.py in class BoxerDrs is/are removed'],159e7ebd31639fef2c3aa55c43ec3a2f0a95d5d5,,,,,,,
Change/Rename Parameter,tokenised_tweets,tokenised_tweets,nltk/corpus/reader/twitter.py/TwitterCorpusReader,101.0,91.0,['The parameters [ fileid ] of the method tokenised_tweets from the module nltk/corpus/reader/twitter.py in class TwitterCorpusReader are changed/renamed to [fileids]'],1657b81e4b39d674c085bead09958cb8fed06686,,,,,,,
Rename Method,apply_iter,apply,nltk/app/chartparser_app.py/EdgeRule,1604.0,1604.0,['The method apply_iter from the module nltk/app/chartparser_app.py in class EdgeRule is renamed to apply'],16a4e102530ec87cc5b70f32b2c02bf55947ccd0,,,,,,,
Rename Method,apply_iter,apply,nltk/ccg/chart.py/BinaryCombinatorRule,106.0,106.0,['The method apply_iter from the module nltk/ccg/chart.py in class BinaryCombinatorRule is renamed to apply'],16a4e102530ec87cc5b70f32b2c02bf55947ccd0,,,,,,,
Rename Method,apply_iter,apply,nltk/ccg/chart.py/ForwardTypeRaiseRule,134.0,134.0,['The method apply_iter from the module nltk/ccg/chart.py in class ForwardTypeRaiseRule is renamed to apply'],16a4e102530ec87cc5b70f32b2c02bf55947ccd0,,,,,,,
Rename Method,apply_iter,apply,nltk/ccg/chart.py/BackwardTypeRaiseRule,155.0,155.0,['The method apply_iter from the module nltk/ccg/chart.py in class BackwardTypeRaiseRule is renamed to apply'],16a4e102530ec87cc5b70f32b2c02bf55947ccd0,,,,,,,
Inline Method,apply,apply_iter,nltk/parse/chart.py/AbstractChartRule,,, The method apply_iter from the module nltk/parse/chart.py in class AbstractChartRule is inlined into method apply from the module nltk/parse/chart.py in class AbstractChartRule ,16a4e102530ec87cc5b70f32b2c02bf55947ccd0,,,,,"(988,931)",956.0,[932.0]
Inline Method,apply_everywhere,apply_everywhere_iter,nltk/parse/chart.py/AbstractChartRule,,, The method apply_everywhere_iter from the module nltk/parse/chart.py in class AbstractChartRule is inlined into method apply_everywhere from the module nltk/parse/chart.py in class AbstractChartRule ,16a4e102530ec87cc5b70f32b2c02bf55947ccd0,,,,,"(992,936)",961.0,"[937.0, 938.0, 939.0, 941.0, 942.0, 943.0, 946.0, 948.0, 949.0, 952.0, 955.0, 956.0, 960.0]"
Rename Method,apply_iter,apply,nltk/parse/chart.py/FundamentalRule,1017.0,984.0,['The method apply_iter from the module nltk/parse/chart.py in class FundamentalRule is renamed to apply'],16a4e102530ec87cc5b70f32b2c02bf55947ccd0,,,,,,,
Rename Method,apply_iter,apply,nltk/parse/chart.py/SingleEdgeFundamentalRule,1052.0,1019.0,['The method apply_iter from the module nltk/parse/chart.py in class SingleEdgeFundamentalRule is renamed to apply'],16a4e102530ec87cc5b70f32b2c02bf55947ccd0,,,,,,,
Rename Method,apply_iter,apply,nltk/parse/chart.py/LeafInitRule,1082.0,1049.0,['The method apply_iter from the module nltk/parse/chart.py in class LeafInitRule is renamed to apply'],16a4e102530ec87cc5b70f32b2c02bf55947ccd0,,,,,,,
Rename Method,apply_iter,apply,nltk/parse/chart.py/TopDownInitRule,1100.0,1067.0,['The method apply_iter from the module nltk/parse/chart.py in class TopDownInitRule is renamed to apply'],16a4e102530ec87cc5b70f32b2c02bf55947ccd0,,,,,,,
Rename Method,apply_iter,apply,nltk/parse/chart.py/TopDownPredictRule,1117.0,1084.0,['The method apply_iter from the module nltk/parse/chart.py in class TopDownPredictRule is renamed to apply'],16a4e102530ec87cc5b70f32b2c02bf55947ccd0,,,,,,,
Rename Method,apply_iter,apply,nltk/parse/chart.py/CachedTopDownPredictRule,1137.0,1104.0,['The method apply_iter from the module nltk/parse/chart.py in class CachedTopDownPredictRule is renamed to apply'],16a4e102530ec87cc5b70f32b2c02bf55947ccd0,,,,,,,
Rename Method,apply_iter,apply,nltk/parse/chart.py/BottomUpPredictRule,1176.0,1143.0,['The method apply_iter from the module nltk/parse/chart.py in class BottomUpPredictRule is renamed to apply'],16a4e102530ec87cc5b70f32b2c02bf55947ccd0,,,,,,,
Rename Method,apply_iter,apply,nltk/parse/chart.py/BottomUpPredictCombineRule,1195.0,1162.0,['The method apply_iter from the module nltk/parse/chart.py in class BottomUpPredictCombineRule is renamed to apply'],16a4e102530ec87cc5b70f32b2c02bf55947ccd0,,,,,,,
Rename Method,apply_iter,apply,nltk/parse/chart.py/EmptyPredictRule,1208.0,1175.0,['The method apply_iter from the module nltk/parse/chart.py in class EmptyPredictRule is renamed to apply'],16a4e102530ec87cc5b70f32b2c02bf55947ccd0,,,,,,,
Rename Method,apply_iter,apply,nltk/parse/chart.py/FilteredBottomUpPredictCombineRule,1244.0,1211.0,['The method apply_iter from the module nltk/parse/chart.py in class FilteredBottomUpPredictCombineRule is renamed to apply'],16a4e102530ec87cc5b70f32b2c02bf55947ccd0,,,,,,,
