Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines,Old Location,New Location,Old Method Line,New Method Line
Change/Rename Parameter,show_image,show_image,vislogger/pytorchplotfilelogger.py/PytorchPlotFileLogger,164.0,164.0,['The parameters [ save_image_args ] of the method show_image from the module vislogger/pytorchplotfilelogger.py in class PytorchPlotFileLogger are changed/renamed to [image_args]'],421d275eabe657a01e39b3a8c43d8cb6a36e0c1f,,,,,,,
Change/Rename Parameter,show_image_grid,show_image_grid,vislogger/pytorchplotfilelogger.py/PytorchPlotFileLogger,198.0,198.0,['The parameters [ save_image_args ] of the method show_image_grid from the module vislogger/pytorchplotfilelogger.py in class PytorchPlotFileLogger are changed/renamed to [image_args]'],421d275eabe657a01e39b3a8c43d8cb6a36e0c1f,,,,,,,
Change/Rename Parameter,show_images,show_images,vislogger/pytorchplotfilelogger.py/PytorchPlotFileLogger,179.0,179.0,['The parameters [ save_image_args ] of the method show_images from the module vislogger/pytorchplotfilelogger.py in class PytorchPlotFileLogger are changed/renamed to [image_args]'],421d275eabe657a01e39b3a8c43d8cb6a36e0c1f,,,,,,,
Change/Rename Parameter,__show_image_grid,__show_image_grid,vislogger/pytorchvisdomlogger.py/PytorchVisdomLogger,222.0,222.0,['The parameters [ make_grid_args ] of the method __show_image_grid from the module vislogger/pytorchvisdomlogger.py in class PytorchVisdomLogger are changed/renamed to [image_args]'],421d275eabe657a01e39b3a8c43d8cb6a36e0c1f,,,,,,,
Change/Rename Parameter,show_image_grid,show_image_grid,vislogger/pytorchvisdomlogger.py/PytorchVisdomLogger,203.0,203.0,['The parameters [ make_grid_args ] of the method show_image_grid from the module vislogger/pytorchvisdomlogger.py in class PytorchVisdomLogger are changed/renamed to [image_args]'],421d275eabe657a01e39b3a8c43d8cb6a36e0c1f,,,,,,,
Rename Class,PyTorchExperiment,PytorchExperiment,vislogger/experiment.py,,, class PyTorchExperiment was renamed to class PytorchExperiment ,4333d351165068dbb450493ab9668e4a0415b8ac,,,,,,,
Add Parameter,show_video,show_video,trixi/logger/visdom/pytorchvisdomlogger.py/PytorchVisdomLogger,544.0,544.0,['The parameters [ dim ] are added to the method show_video from the module trixi/logger/visdom/pytorchvisdomlogger.py in class PytorchVisdomLogger'],4598ad1f5efa86db5e8a05bb4840a6116e2d33ae,,,,,,,
Add Parameter,__show_lineplot,__show_lineplot,trixi/logger/visdom/numpyvisdomlogger.py/NumpyVisdomLogger,570.0,571.0,['The parameters [ show_legend ] are added to the method __show_lineplot from the module trixi/logger/visdom/numpyvisdomlogger.py in class NumpyVisdomLogger'],4caceca91c8d0c63a90a982b40aebf6959be8192,,,,,,,
Add Parameter,show_lineplot,show_lineplot,trixi/logger/visdom/numpyvisdomlogger.py/NumpyVisdomLogger,545.0,545.0,['The parameters [ show_legend ] are added to the method show_lineplot from the module trixi/logger/visdom/numpyvisdomlogger.py in class NumpyVisdomLogger'],4caceca91c8d0c63a90a982b40aebf6959be8192,,,,,,,
Extract Method,test_net_save_and_load_with_optimizer,_test_load_save,test/test_experimentlogger.py/TestExperimentLogger,,, The method _test_load_save from the module test/test_experimentlogger.py in class TestExperimentLogger is extracted from method test_net_save_and_load_with_optimizer from the module test/test_experimentlogger.py in class TestExperimentLogger ,4ee43d968fa5a9c604dad3b8b865c26b48642fef,"(48,48)",54.0,"[49.0, 50.0, 51.0, 54.0, 55.0, 58.0, 59.0, 60.0, 61.0, 64.0, 65.0, 67.0, 69.0, 70.0, 72.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0]",,,,
Add Parameter,__show_image_grid,__show_image_grid,vislogger/pytorchvisdomlogger.py/PytorchVisdomLogger,215.0,220.0,['The parameters [ make_grid_args ] are added to the method __show_image_grid from the module vislogger/pytorchvisdomlogger.py in class PytorchVisdomLogger'],4f4b8233d813a056dab3ceac0176dc9ce3b8a3bc,,,,,,,
Change/Rename Parameter,__init__,__init__,trixi/experiment/pytorchexperiment.py/PytorchExperiment,165.0,165.0,['The parameters [ use_telegramlogger telegramlogger_kwargs telegramlogger_c_freq ] of the method __init__ from the module trixi/experiment/pytorchexperiment.py in class PytorchExperiment are changed/renamed to [use_telegrammessagelogger telegrammessagelogger_kwargs telegrammessagelogger_c_freq]'],52210161db5e2d71c33b9f97476c833837ab8b0d,,,,,,,
Add Parameter,set_with_decode,set_with_decode,vislogger/config.py/Config,60.0,60.0,['The parameters [ stringify_value ] are added to the method set_with_decode from the module vislogger/config.py in class Config'],52e78a237dfdb8f28c3a99fec80f08ed9b1756bf,,,,,,,
Add Parameter,show_image_gradient,show_image_gradient,vislogger/pytorchplotfilelogger.py/PytorchPlotFileLogger,225.0,225.0,['The parameters [ abs ] are added to the method show_image_gradient from the module vislogger/pytorchplotfilelogger.py in class PytorchPlotFileLogger'],54ec99397a9068984bfadd7225d7d43426c07c50,,,,,,,
Add Parameter,__init__,__init__,vislogger/pytorchfilelogger.py/LogDict,13.0,13.0,['The parameters [ log_temp_output ] are added to the method __init__ from the module vislogger/pytorchfilelogger.py in class LogDict'],56e18b1cdf09abc92f4f216d1b5e7f33faaa86d5,,,,,,,
