Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Rename Method,_get_key,key,lib/streamlit/proxy/BrowserWebSocket.py/BrowserWebSocket,120,39,['The method _get_key from the module lib/streamlit/proxy/BrowserWebSocket.py in class BrowserWebSocket is renamed to key'],30eed2f5af46df3a5377650fbbec4127b49e0980,,,,,,,
Change/Rename Parameter,_proxy_connection_is_registered,_proxy_connection_is_registered,lib/streamlit/proxy/Proxy.py/Proxy,254,255,['The parameters [ connection ] of the method _proxy_connection_is_registered from the module lib/streamlit/proxy/Proxy.py in class Proxy are changed/renamed to [proxy_connection]'],30eed2f5af46df3a5377650fbbec4127b49e0980,,,,,,,
Rename Method,_register_browser,_register_browser_with_report_queue,lib/streamlit/proxy/Proxy.py/Proxy,393,433,['The method _register_browser from the module lib/streamlit/proxy/Proxy.py in class Proxy is renamed to _register_browser_with_report_queue'],30eed2f5af46df3a5377650fbbec4127b49e0980,,,,,,,
Rename Method,_report_observers_are_initially_enabled,_run_on_save_default_value,lib/streamlit/proxy/Proxy.py/Proxy,496,496,['The method _report_observers_are_initially_enabled from the module lib/streamlit/proxy/Proxy.py in class Proxy is renamed to _run_on_save_default_value'],30eed2f5af46df3a5377650fbbec4127b49e0980,,,,,,,
Change/Rename Parameter,get_latest_connection_and_queue,get_latest_connection_and_queue,lib/streamlit/proxy/Proxy.py/Proxy,317,357,['The parameters [ connection ] of the method get_latest_connection_and_queue from the module lib/streamlit/proxy/Proxy.py in class Proxy are changed/renamed to [proxy_connection]'],30eed2f5af46df3a5377650fbbec4127b49e0980,,,,,,,
Change/Rename Parameter,_print_urls,_print_urls,lib/streamlit/proxy/Proxy.py,622,615,['The parameters [ waitSecs ] of the method _print_urls from the module lib/streamlit/proxy/Proxy.py are changed/renamed to [wait_secs]'],30eed2f5af46df3a5377650fbbec4127b49e0980,,,,,,,
Add Parameter,__init__,__init__,lib/streamlit/delta_generator.py/DeltaGenerator,144,147,['The parameters [ block_type ] are added to the method __init__ from the module lib/streamlit/delta_generator.py in class DeltaGenerator'],310a751fe63080358ef9f9da13cd5c58a8bc8fbd,,,,,,,
Rename Method,test_equal_columns,test_container,lib/tests/streamlit/delta_generator_test.py/DeltaGeneratorContainerTest,307,288,['The method test_equal_columns from the module lib/tests/streamlit/delta_generator_test.py in class DeltaGeneratorContainerTest is renamed to test_container'],310a751fe63080358ef9f9da13cd5c58a8bc8fbd,,,,,,,
Add Parameter,_s3_upload_files,_s3_upload_files,lib/streamlit/S3Connection.py/S3,169,170,['The parameters [ progress_coroutine ] are added to the method _s3_upload_files from the module lib/streamlit/S3Connection.py in class S3'],311996faefe638ddccee434d13a8a2aeed0eb944,,,,,,,
Add Parameter,upload_report,upload_report,lib/streamlit/S3Connection.py/S3,159,160,['The parameters [ progress_coroutine ] are added to the method upload_report from the module lib/streamlit/S3Connection.py in class S3'],311996faefe638ddccee434d13a8a2aeed0eb944,,,,,,,
