Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines,Old Location,New Location,Old Method Line,New Method Line
Rename Method,get_data,__iter__,examples/DeepQNetwork/expreplay.py/ExpReplay,244.0,244.0,['The method get_data from the module examples/DeepQNetwork/expreplay.py in class ExpReplay is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,examples/DisturbLabel/disturb.py/DisturbLabel,17.0,17.0,['The method get_data from the module examples/DisturbLabel/disturb.py in class DisturbLabel is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,examples/DynamicFilterNetwork/steering-filter.py/ThetaImages,217.0,217.0,['The method get_data from the module examples/DynamicFilterNetwork/steering-filter.py in class ThetaImages is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,examples/FasterRCNN/common.py/DataFromListOfDict,21.0,21.0,['The method get_data from the module examples/FasterRCNN/common.py in class DataFromListOfDict is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,examples/FasterRCNN/common.py/DataFromListOfDict,18.0,18.0,['The method size from the module examples/FasterRCNN/common.py in class DataFromListOfDict is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,examples/GAN/GAN.py/RandomZData,194.0,194.0,['The method get_data from the module examples/GAN/GAN.py in class RandomZData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,examples/OpticalFlow/flownet2.py/SintelData,61.0,61.0,['The method get_data from the module examples/OpticalFlow/flownet2.py in class SintelData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,examples/SimilarityLearning/embedding_data.py/MnistPairs,44.0,44.0,['The method get_data from the module examples/SimilarityLearning/embedding_data.py in class MnistPairs is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,examples/SimilarityLearning/embedding_data.py/MnistTriplets,57.0,57.0,['The method get_data from the module examples/SimilarityLearning/embedding_data.py in class MnistTriplets is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,examples/SuperResolution/data_sampler.py/ImageDataFromZIPFile,37.0,37.0,['The method get_data from the module examples/SuperResolution/data_sampler.py in class ImageDataFromZIPFile is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Extract Method,size,__len__,tensorpack/dataflow/base.py/DataFlow,,, The method __len__ from the module tensorpack/dataflow/base.py in class DataFlow is extracted from method size from the module tensorpack/dataflow/base.py in class DataFlow ,7b8728f96b76774a5d345390cfb5607c8935d9e3,"(55,86)",76.0,"[62.0, 63.0]",,,,
Rename Method,size,__len__,tensorpack/dataflow/base.py/ProxyDataFlow,105.0,129.0,['The method size from the module tensorpack/dataflow/base.py in class ProxyDataFlow is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Extract Method,size,__iter__,tensorpack/dataflow/base.py/ProxyDataFlow,,, The method __iter__ from the module tensorpack/dataflow/base.py in class ProxyDataFlow is extracted from method size from the module tensorpack/dataflow/base.py in class ProxyDataFlow ,7b8728f96b76774a5d345390cfb5607c8935d9e3,"(105,132)",132.0,[106.0],,,,
Inline Method,get_data,get_data,tensorpack/dataflow/base.py/ProxyDataFlow,,, The method get_data from the module tensorpack/dataflow/base.py in class ProxyDataFlow is inlined into method get_data from the module tensorpack/dataflow/base.py in class ProxyDataFlow ,7b8728f96b76774a5d345390cfb5607c8935d9e3,"(108,129)",108.0,[130.0],,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/common.py/TestDataSpeed,39.0,39.0,['The method get_data from the module tensorpack/dataflow/common.py in class TestDataSpeed is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/common.py/BatchData,110.0,110.0,['The method get_data from the module tensorpack/dataflow/common.py in class BatchData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/common.py/BatchData,102.0,102.0,['The method size from the module tensorpack/dataflow/common.py in class BatchData is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/common.py/BatchDataByShape,187.0,187.0,['The method get_data from the module tensorpack/dataflow/common.py in class BatchDataByShape is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/common.py/FixedSizeData,233.0,233.0,['The method get_data from the module tensorpack/dataflow/common.py in class FixedSizeData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/common.py/FixedSizeData,226.0,226.0,['The method size from the module tensorpack/dataflow/common.py in class FixedSizeData is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/common.py/MapData,273.0,273.0,['The method get_data from the module tensorpack/dataflow/common.py in class MapData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/common.py/RepeatedData,327.0,327.0,['The method size from the module tensorpack/dataflow/common.py in class RepeatedData is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/common.py/RepeatedDataPoint,366.0,366.0,['The method get_data from the module tensorpack/dataflow/common.py in class RepeatedDataPoint is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/common.py/RandomChooseData,400.0,400.0,['The method get_data from the module tensorpack/dataflow/common.py in class RandomChooseData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/common.py/RandomMixData,435.0,435.0,['The method get_data from the module tensorpack/dataflow/common.py in class RandomMixData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/common.py/RandomMixData,432.0,432.0,['The method size from the module tensorpack/dataflow/common.py in class RandomMixData is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/common.py/ConcatData,469.0,469.0,['The method get_data from the module tensorpack/dataflow/common.py in class ConcatData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/common.py/ConcatData,466.0,466.0,['The method size from the module tensorpack/dataflow/common.py in class ConcatData is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/common.py/JoinData,517.0,517.0,['The method get_data from the module tensorpack/dataflow/common.py in class JoinData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/common.py/JoinData,511.0,511.0,['The method size from the module tensorpack/dataflow/common.py in class JoinData is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/common.py/LocallyShuffleData,585.0,585.0,['The method get_data from the module tensorpack/dataflow/common.py in class LocallyShuffleData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/common.py/CacheData,629.0,629.0,['The method get_data from the module tensorpack/dataflow/common.py in class CacheData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/common.py/PrintData,769.0,769.0,['The method get_data from the module tensorpack/dataflow/common.py in class PrintData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/dataset/bsds500.py/BSDS500,84.0,84.0,['The method get_data from the module tensorpack/dataflow/dataset/bsds500.py in class BSDS500 is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/dataset/bsds500.py/BSDS500,81.0,81.0,['The method size from the module tensorpack/dataflow/dataset/bsds500.py in class BSDS500 is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/dataset/cifar.py/CifarBase,112.0,112.0,['The method get_data from the module tensorpack/dataflow/dataset/cifar.py in class CifarBase is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/dataset/cifar.py/CifarBase,109.0,109.0,['The method size from the module tensorpack/dataflow/dataset/cifar.py in class CifarBase is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/dataset/ilsvrc.py/ILSVRC12Files,169.0,169.0,['The method get_data from the module tensorpack/dataflow/dataset/ilsvrc.py in class ILSVRC12Files is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/dataset/ilsvrc.py/ILSVRC12Files,166.0,166.0,['The method size from the module tensorpack/dataflow/dataset/ilsvrc.py in class ILSVRC12Files is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/dataset/ilsvrc.py/ILSVRC12,254.0,254.0,['The method get_data from the module tensorpack/dataflow/dataset/ilsvrc.py in class ILSVRC12 is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/dataset/mnist.py/Mnist,105.0,105.0,['The method get_data from the module tensorpack/dataflow/dataset/mnist.py in class Mnist is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/dataset/mnist.py/Mnist,102.0,102.0,['The method size from the module tensorpack/dataflow/dataset/mnist.py in class Mnist is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/dataset/svhn.py/SVHNDigit,55.0,55.0,['The method get_data from the module tensorpack/dataflow/dataset/svhn.py in class SVHNDigit is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/dataset/svhn.py/SVHNDigit,52.0,52.0,['The method size from the module tensorpack/dataflow/dataset/svhn.py in class SVHNDigit is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/format.py/HDF5Data,56.0,56.0,['The method get_data from the module tensorpack/dataflow/format.py in class HDF5Data is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/format.py/HDF5Data,53.0,53.0,['The method size from the module tensorpack/dataflow/format.py in class HDF5Data is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/format.py/LMDBData,138.0,138.0,['The method get_data from the module tensorpack/dataflow/format.py in class LMDBData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/format.py/LMDBData,135.0,135.0,['The method size from the module tensorpack/dataflow/format.py in class LMDBData is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/format.py/SVMLightData,237.0,237.0,['The method get_data from the module tensorpack/dataflow/format.py in class SVMLightData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/format.py/SVMLightData,234.0,234.0,['The method size from the module tensorpack/dataflow/format.py in class SVMLightData is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/format.py/TFRecordData,256.0,256.0,['The method get_data from the module tensorpack/dataflow/format.py in class TFRecordData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/format.py/TFRecordData,251.0,251.0,['The method size from the module tensorpack/dataflow/format.py in class TFRecordData is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/image.py/ImageFromFile,69.0,69.0,['The method get_data from the module tensorpack/dataflow/image.py in class ImageFromFile is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/image.py/ImageFromFile,66.0,66.0,['The method size from the module tensorpack/dataflow/image.py in class ImageFromFile is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/parallel.py/MultiProcessPrefetchData,194.0,194.0,['The method get_data from the module tensorpack/dataflow/parallel.py in class MultiProcessPrefetchData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/parallel.py/PrefetchDataZMQ,304.0,304.0,['The method get_data from the module tensorpack/dataflow/parallel.py in class PrefetchDataZMQ is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/parallel.py/PrefetchDataZMQ,301.0,301.0,['The method size from the module tensorpack/dataflow/parallel.py in class PrefetchDataZMQ is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/parallel.py/MultiThreadPrefetchData,397.0,397.0,['The method get_data from the module tensorpack/dataflow/parallel.py in class MultiThreadPrefetchData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/parallel.py/MultiThreadPrefetchData,394.0,394.0,['The method size from the module tensorpack/dataflow/parallel.py in class MultiThreadPrefetchData is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/parallel.py/PlasmaPutData,422.0,422.0,['The method get_data from the module tensorpack/dataflow/parallel.py in class PlasmaPutData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/parallel.py/PlasmaGetData,443.0,443.0,['The method get_data from the module tensorpack/dataflow/parallel.py in class PlasmaGetData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/parallel_map.py/MultiThreadMapData,180.0,180.0,['The method get_data from the module tensorpack/dataflow/parallel_map.py in class MultiThreadMapData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/parallel_map.py/MultiProcessMapDataZMQ,287.0,287.0,['The method get_data from the module tensorpack/dataflow/parallel_map.py in class MultiProcessMapDataZMQ is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/parallel_map.py/MultiProcessMapDataComponentSharedArray,371.0,371.0,['The method get_data from the module tensorpack/dataflow/parallel_map.py in class MultiProcessMapDataComponentSharedArray is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/parallel_map.py/Zero,395.0,395.0,['The method get_data from the module tensorpack/dataflow/parallel_map.py in class Zero is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/parallel_map.py/Zero,399.0,399.0,['The method size from the module tensorpack/dataflow/parallel_map.py in class Zero is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/raw.py/FakeData,40.0,40.0,['The method get_data from the module tensorpack/dataflow/raw.py in class FakeData is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/raw.py/FakeData,37.0,37.0,['The method size from the module tensorpack/dataflow/raw.py in class FakeData is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/raw.py/DataFromQueue,66.0,66.0,['The method get_data from the module tensorpack/dataflow/raw.py in class DataFromQueue is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/raw.py/DataFromList,87.0,87.0,['The method get_data from the module tensorpack/dataflow/raw.py in class DataFromList is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/raw.py/DataFromList,84.0,84.0,['The method size from the module tensorpack/dataflow/raw.py in class DataFromList is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/raw.py/DataFromGenerator,115.0,115.0,['The method get_data from the module tensorpack/dataflow/raw.py in class DataFromGenerator is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/raw.py/DataFromIterable,134.0,134.0,['The method get_data from the module tensorpack/dataflow/raw.py in class DataFromIterable is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tensorpack/dataflow/raw.py/DataFromIterable,131.0,131.0,['The method size from the module tensorpack/dataflow/raw.py in class DataFromIterable is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tensorpack/dataflow/remote.py/RemoteDataZMQ,120.0,120.0,['The method get_data from the module tensorpack/dataflow/remote.py in class RemoteDataZMQ is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,get_data,__iter__,tests/test_serializer.py/SeededFakeDataFlow,37.0,37.0,['The method get_data from the module tests/test_serializer.py in class SeededFakeDataFlow is renamed to __iter__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Rename Method,size,__len__,tests/test_serializer.py/SeededFakeDataFlow,34.0,34.0,['The method size from the module tests/test_serializer.py in class SeededFakeDataFlow is renamed to __len__'],7b8728f96b76774a5d345390cfb5607c8935d9e3,,,,,,,
Extract Method,__init__,open_lmdb,tensorpack/dataflow/format.py/LMDBData,,, The method open_lmdb from the module tensorpack/dataflow/format.py in class LMDBData is extracted from method __init__ from the module tensorpack/dataflow/format.py in class LMDBData ,fbc13fb41ee19d5325cff8c047817ef35c20da07,"(74,74)",79.0,"[78.0, 80.0, 83.0, 84.0, 85.0, 86.0, 88.0, 89.0, 90.0, 91.0]",,,,
Remove Parameter,build_on_multi_tower,build_on_multi_tower,tensorpack/train/multigpu.py/MultiGPUTrainerBase,50.0,50.0,['The parameters [ var_strategy ] of the method build_on_multi_tower from the module tensorpack/train/multigpu.py in class MultiGPUTrainerBase is/are removed'],fd9edc3b714af11c6289fbfe6795bec31d248669,,,,,,,
Change/Rename Parameter,setup,setup,tensorpack/train/input_source.py/InputSource,49.0,49.0,['The parameters [ model ] of the method setup from the module tensorpack/train/input_source.py in class InputSource are changed/renamed to [inputs_desc]'],14c564cc58563bcc6061a5e7a40b1f9752c2ca97,,,,,,,
Change/Rename Parameter,setup,setup,tensorpack/train/input_source.py/DummyConstantInput,392.0,392.0,['The parameters [ model ] of the method setup from the module tensorpack/train/input_source.py in class DummyConstantInput are changed/renamed to [inputs]'],14c564cc58563bcc6061a5e7a40b1f9752c2ca97,,,,,,,
Change/Rename Parameter,setup,setup,tensorpack/train/input_source.py/ZMQInput,416.0,416.0,['The parameters [ model ] of the method setup from the module tensorpack/train/input_source.py in class ZMQInput are changed/renamed to [inputs]'],14c564cc58563bcc6061a5e7a40b1f9752c2ca97,,,,,,,
Change/Rename Parameter,setup,setup,tensorpack/train/input_source.py/StagingInputWrapper,460.0,460.0,['The parameters [ model ] of the method setup from the module tensorpack/train/input_source.py in class StagingInputWrapper are changed/renamed to [inputs]'],14c564cc58563bcc6061a5e7a40b1f9752c2ca97,,,,,,,
Extract Method,__call__,place_with_balance,tensorpack/graph_builder/utils.py/LeastLoadedDeviceSetter,,, The method place_with_balance from the module tensorpack/graph_builder/utils.py in class LeastLoadedDeviceSetter is extracted from method __call__ from the module tensorpack/graph_builder/utils.py in class LeastLoadedDeviceSetter ,6151e0480dc16f4bcab0f721ff21900135f3c8bf,"(76,90)",104.0,"[87.0, 89.0, 90.0, 91.0, 92.0, 93.0, 95.0]",,,,
Add Parameter,allreduce_grads,allreduce_grads,tensorpack/graph_builder/utils.py,132.0,147.0,['The parameters [ mode ] are added to the method allreduce_grads from the module tensorpack/graph_builder/utils.py'],6151e0480dc16f4bcab0f721ff21900135f3c8bf,,,,,,,
Extract Method,finalize,_push,tensorpack/callbacks/stats.py/StatHolder,,, The method _push from the module tensorpack/callbacks/stats.py in class StatHolder is extracted from method finalize from the module tensorpack/callbacks/stats.py in class StatHolder ,63bf3d120b8e39f1b59a5819f13aa76d0b3ecee2,"(86,94)",102.0,"[92.0, 93.0, 94.0]",,,,
Extract Method,set_tower_func,_set_tower_func,tensorpack/train/tower.py/TowerTrainer,,, The method _set_tower_func from the module tensorpack/train/tower.py in class TowerTrainer is extracted from method set_tower_func from the module tensorpack/train/tower.py in class TowerTrainer ,712ea32533947608bd68e8b5c1d726747c34297a,"(36,41)",36.0,"[42.0, 43.0]",,,,
Extract Method,get_config,get_data,examples/mnist-convnet.py,,, The method get_data from the module examples/mnist-convnet.py is extracted from method get_config from the module examples/mnist-convnet.py ,70a64e5f60691a808dd68facb2d0a5274cc08dd9,"(68,72)",67.0,"[74.0, 75.0]",,,,
Extract Method,get_config,get_data,examples/svhn-digit-convnet.py,,, The method get_data from the module examples/svhn-digit-convnet.py is extracted from method get_config from the module examples/svhn-digit-convnet.py ,70a64e5f60691a808dd68facb2d0a5274cc08dd9,"(62,85)",62.0,"[64.0, 65.0, 66.0, 67.0, 69.0, 77.0, 78.0, 79.0, 82.0, 83.0, 84.0]",,,,
Rename Method,getlogger,_getlogger,tensorpack/utils/logger.py,33.0,33.0,['The method getlogger from the module tensorpack/utils/logger.py is renamed to _getlogger'],70a64e5f60691a808dd68facb2d0a5274cc08dd9,,,,,,,
Rename Class,MyFormatter,_MyFormatter,tensorpack/utils/logger.py,,, class MyFormatter was renamed to class _MyFormatter ,70a64e5f60691a808dd68facb2d0a5274cc08dd9,,,,,,,
Change/Rename Parameter,perturb_BB,perturb_BB,tensorpack/dataflow/imgaug/crop.py,85.0,85.0,['The parameters [ max_pertub_pixel ] of the method perturb_BB from the module tensorpack/dataflow/imgaug/crop.py are changed/renamed to [max_perturb_pixel]'],a9958037ed9f00172e34f447bac3547ee2b1f78f,,,,,,,
Add Parameter,__init__,__init__,tensorpack/dataflow/image.py/ImageFromFile,15.0,15.0,['The parameters [ shuffle ] are added to the method __init__ from the module tensorpack/dataflow/image.py in class ImageFromFile'],2c8cd32f9b091ed9bc72c875bf8f42c3ccf86842,,,,,,,
Change/Rename Parameter,get_data_format,get_data_format,tensorpack/utils/argtools.py,107.0,107.0,['The parameters [ tfmode ] of the method get_data_format from the module tensorpack/utils/argtools.py are changed/renamed to [keras_mode]'],152c4c2c057c653cfca18fe27ce90557c7275d73,,,,,,,
Rename Method,segmentation_to_mask,polygons_to_mask,examples/FasterRCNN/common.py,91.0,91.0,['The method segmentation_to_mask from the module examples/FasterRCNN/common.py is renamed to polygons_to_mask'],4d041d06080a77e482f90101cfbf4bb63b68eb97,,,,,,,
Add Parameter,draw_annotation,draw_annotation,examples/FasterRCNN/viz.py,15.0,16.0,['The parameters [ polygons ] are added to the method draw_annotation from the module examples/FasterRCNN/viz.py'],4d041d06080a77e482f90101cfbf4bb63b68eb97,,,,,,,
Rename Method,reset_dataflow,reinitialize_dataflow,tensorpack/input_source/input_source.py/EnqueueThread,158.0,157.0,['The method reset_dataflow from the module tensorpack/input_source/input_source.py in class EnqueueThread is renamed to reinitialize_dataflow'],985236c391e062c063da1e571b142b17ff07080e,,,,,,,
Rename Class,SplitGANTrainer,SeparateGANTrainer,examples/GAN/GAN.py,,, class SplitGANTrainer was renamed to class SeparateGANTrainer ,8868a9e4716c4dba3d7a982e269c676a945d465b,,,,,,,
Add Parameter,BatchNorm,BatchNorm,tensorpack/models/batch_norm.py,133.0,133.0,['The parameters [ gamma_init ] are added to the method BatchNorm from the module tensorpack/models/batch_norm.py'],8868a9e4716c4dba3d7a982e269c676a945d465b,,,,,,,
Add Parameter,get_bn_variables,get_bn_variables,tensorpack/models/batch_norm.py,99.0,99.0,['The parameters [ gamma_init ] are added to the method get_bn_variables from the module tensorpack/models/batch_norm.py'],8868a9e4716c4dba3d7a982e269c676a945d465b,,,,,,,
Add Parameter,residual,residual,examples/cifar10_resnet.py/Model,49.0,53.0,['The parameters [ first ] are added to the method residual from the module examples/cifar10_resnet.py in class Model'],bf0ef32e56296623f64ff1db35fed1560135b51d,,,,,,,
Extract Method,_trigger_epoch,_sync,tensorpack/RL/simulator.py/WeightSync,,, The method _sync from the module tensorpack/RL/simulator.py in class WeightSync is extracted from method _trigger_epoch from the module tensorpack/RL/simulator.py in class WeightSync ,f74ba9a100e3adc29daffeb5112665a3908b880a,"(265,270)",273.0,"[266.0, 267.0, 268.0, 269.0, 270.0, 271.0]",,,,
Remove Parameter,dump_chkpt_vars,dump_chkpt_vars,tensorpack/tfutils/varmanip.py,90.0,90.0,['The parameters [ output ] of the method dump_chkpt_vars from the module tensorpack/tfutils/varmanip.py is/are removed'],5654f29040055805069769f9a01a0dbf6c605dab,,,,,,,
Remove Parameter,_build_graph,_build_graph,examples/load-vgg16.py/Model,35.0,34.0,['The parameters [ is_training ] of the method _build_graph from the module examples/load-vgg16.py in class Model is/are removed'],fc81be3f3c23a6d79cd91a39023686f35acbdf24,,,,,,,
Rename Method,_reset,reset,examples/DeepQNetwork/atari.py/AtariPlayer,141.0,141.0,['The method _reset from the module examples/DeepQNetwork/atari.py in class AtariPlayer is renamed to reset'],550988138574d903798ab47ee82202fff8ac3c03,,,,,,,
Rename Method,_step,step,examples/DeepQNetwork/atari.py/AtariPlayer,146.0,146.0,['The method _step from the module examples/DeepQNetwork/atari.py in class AtariPlayer is renamed to step'],550988138574d903798ab47ee82202fff8ac3c03,,,,,,,
Rename Method,_observation,observation,examples/DeepQNetwork/atari_wrapper.py/MapState,23.0,26.0,['The method _observation from the module examples/DeepQNetwork/atari_wrapper.py in class MapState is renamed to observation'],550988138574d903798ab47ee82202fff8ac3c03,,,,,,,
