Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Rename Method,_is_overlapping,is_overlapping,nala/learning/evaluators.py,104.0,104.0,['The method _is_overlapping from the module nala/learning/evaluators.py is renamed to is_overlapping'],838c96834e3f1427c420510290025f49c949e840,,,,,,,
Change/Rename Parameter,add_all,add_all,nalaf/features/relations/new/dependency.py/DependencyFeatureGenerator,94.0,94.0,['The parameters [ tokens ] of the method add_all from the module nalaf/features/relations/new/dependency.py in class DependencyFeatureGenerator are changed/renamed to [tokens_or_path]'],850f54eba878979540180221f5129157dd7f64c2,,,,,,,
Add Parameter,__init__,__init__,nalaf/learning/taggers.py/StubSamePartRelationExtractor,179.0,179.0,['The parameters [ use_gold use_pred ] are added to the method __init__ from the module nalaf/learning/taggers.py in class StubSamePartRelationExtractor'],8822532c858c67ae8b51b16e806226edef7ec041,,,,,,,
Change/Rename Parameter,__init__,__init__,nalaf/utils/readers.py/HTMLReader,32.0,38.0,['The parameters [ directory ] of the method __init__ from the module nalaf/utils/readers.py in class HTMLReader are changed/renamed to [path]'],88cf9c87ad4a8374bc0f616de0cf36b6d1b5109d,,,,,,,
Extract Method,read,__read_directory,nalaf/utils/readers.py/HTMLReader,,, The method __read_directory from the module nalaf/utils/readers.py in class HTMLReader is extracted from method read from the module nalaf/utils/readers.py in class HTMLReader ,88cf9c87ad4a8374bc0f616de0cf36b6d1b5109d,,,,,"(36,73)",42.0,"[43.0, 44.0, 64.0]"
Extract Method,read,__read_file,nalaf/utils/readers.py/HTMLReader,,, The method __read_file from the module nalaf/utils/readers.py in class HTMLReader is extracted from method read from the module nalaf/utils/readers.py in class HTMLReader ,88cf9c87ad4a8374bc0f616de0cf36b6d1b5109d,,,,,"(36,73)",50.0,"[46.0, 47.0, 48.0, 50.0, 51.0, 52.0, 54.0, 55.0, 57.0, 58.0, 59.0, 60.0, 61.0, 64.0]"
Rename Method,_convert_edges_to_SVC_instances,_convert_edges_features_to_vector_instances,nalaf/learning/lib/sklsvm.py/SklSVM,77.0,80.0,['The method _convert_edges_to_SVC_instances from the module nalaf/learning/lib/sklsvm.py in class SklSVM is renamed to _convert_edges_features_to_vector_instances'],890abe07021991cd2f632028400b70c263e1abf7,,,,,,,
Add Parameter,__init__,__init__,nala/features/window.py/WindowFeatureGenerator,21.0,21.0,['The parameters [ include_list ] are added to the method __init__ from the module nala/features/window.py in class WindowFeatureGenerator'],894c19a17bca1c80e46623515454d54c4cad4cbe,,,,,,,
Change/Rename Parameter,is_POS_Verb,is_POS_Verb,nalaf/structures/data.py/Token,1354.0,1357.0,['The parameters [ token ] of the method is_POS_Verb from the module nalaf/structures/data.py in class Token are changed/renamed to [self]'],8b8b4419bafcb3505911feb4eca448bfcf037a4b,,,,,,,
Add Parameter,__init__,__init__,nalaf/utils/graphs.py/Path,196.0,196.0,['The parameters [ fixed_edge_type ] are added to the method __init__ from the module nalaf/utils/graphs.py in class Path'],8c6ad1d332bbc170608d920cd9a24c6359856f18,,,,,,,
Change/Rename Parameter,__init__,__init__,nalaf/features/relations/path.py/PathFeatureGenerator,12.0,12.0,['The parameters [ prefix_64_ann_1_type prefix_68_ann_2_type ] of the method __init__ from the module nalaf/features/relations/path.py in class PathFeatureGenerator are changed/renamed to [prefix_64_ann_type_1 prefix_68_ann_type_2]'],8dc8da07df44b2dd1645d0b4c5f1705b34bc23aa,,,,,,,
Rename Method,__safe_division,__safe_div,nalaf/learning/evaluators.py/Evaluation,8.0,83.0,['The method __safe_division from the module nalaf/learning/evaluators.py in class Evaluation is renamed to __safe_div'],9049298ad2130c2271df32fdbd51841e0351aae6,,,,,,,
Add Parameter,__init__,__init__,nala/bootstrapping/utils.py/DownloadArticle,77.0,78.0,['The parameters [ one_part ] are added to the method __init__ from the module nala/bootstrapping/utils.py in class DownloadArticle'],90bbf47abab22b01d073f6565f57097cd6c16a66,,,,,,,
Rename Method,set_mode,_set_mode,relna/structures/relation_pipelines.py/RelationExtractionPipeline,68.0,68.0,['The method set_mode from the module relna/structures/relation_pipelines.py in class RelationExtractionPipeline is renamed to _set_mode'],91a1650b9d250f8b42057656627a8f58ea043b45,,,,,,,
Rename Class,SimpleLabeler,BIOLabeler,nala/preprocessing/labelers.py,,, class SimpleLabeler was renamed to class BIOLabeler ,920942b87679e2004a85e2d933f2c740eda04a33,,,,,,,
Extract Method,annotate,read_annjson,nalaf/utils/annotation_readers.py/AnnJsonAnnotationReader,,, The method read_annjson from the module nalaf/utils/annotation_readers.py in class AnnJsonAnnotationReader is extracted from method annotate from the module nalaf/utils/annotation_readers.py in class AnnJsonAnnotationReader ,920f2638fd55cb4b6199f767e12a220841c455d0,,,,,"(61,61)",89.0,"[74.0, 75.0, 76.0, 77.0, 80.0, 81.0, 82.0, 87.0, 92.0, 94.0, 96.0, 98.0, 99.0, 104.0, 111.0, 112.0, 114.0, 116.0, 117.0, 120.0, 122.0, 123.0, 125.0, 127.0, 128.0, 130.0, 131.0, 133.0, 135.0, 138.0, 139.0, 140.0, 141.0, 142.0, 143.0, 144.0, 155.0]"
Add Parameter,f,f,nalaf/features/relations/new/dependency.py/DependencyFeatureGenerator,57.0,60.0,['The parameters [ self ] are added to the method f from the module nalaf/features/relations/new/dependency.py in class DependencyFeatureGenerator'],93bf84f9e7bb969b9db7b902d9f6a5cb8e45261c,,,,,,,
Rename Class,UniqueKeyDictionary,FeatureDictionary,nala/structures/data.py,,, class UniqueKeyDictionary was renamed to class FeatureDictionary ,940d336b769a2fa6c1265c8223cbce818dfd8cee,,,,,,,
Rename Class,Annotation,Entity,nala/structures/data.py,,, class Annotation was renamed to class Entity ,98e348b0e9e8ca983e0d437de59be6d36da47fd0,,,,,,,
Add Parameter,filter,filter,nala/bootstrapping/document_filters.py/HighRecallRegexDocumentFilter,84.0,84.0,['The parameters [ log_nr ] are added to the method filter from the module nala/bootstrapping/document_filters.py in class HighRecallRegexDocumentFilter'],9910f12d3a251133b1b8084fa233be9b90c10996,,,,,,,
Add Parameter,__init__,__init__,nalaf/domain/bio/gnormplus.py/GNormPlusGeneTagger,17.0,16.0,['The parameters [ ggp_e_id entrez_gene_id uniprot_id ] are added to the method __init__ from the module nalaf/domain/bio/gnormplus.py in class GNormPlusGeneTagger'],99b095c6c8398dce4309691bfdeeb9ff8114409c,,,,,,,
Add Parameter,__init__,__init__,nalaf/utils/readers.py/VerspoorReader,292.0,292.0,['The parameters [ gene_class_id ] are added to the method __init__ from the module nalaf/utils/readers.py in class VerspoorReader'],99b095c6c8398dce4309691bfdeeb9ff8114409c,,,,,,,
Add Parameter,__init__,__init__,nalaf/utils/writers.py/ConsoleWriter,445.0,445.0,['The parameters [ ent1_class_id ent2_class_id ] are added to the method __init__ from the module nalaf/utils/writers.py in class ConsoleWriter'],99b095c6c8398dce4309691bfdeeb9ff8114409c,,,,,,,
Add Parameter,__init__,__init__,nalaf/learning/evaluators.py/EvaluationWithStandardError,100.0,100.0,['The parameters [ precomputed_SEs ] are added to the method __init__ from the module nalaf/learning/evaluators.py in class EvaluationWithStandardError'],9a6f18621fadfa0aeab8478a02d4377bb0c0d012,,,,,,,
Add Parameter,__init__,__init__,nalaf/learning/svmlight.py/SVMLightTreeKernels,14.0,14.0,['The parameters [ classification_threshold ] are added to the method __init__ from the module nalaf/learning/svmlight.py in class SVMLightTreeKernels'],9b45a6e616fdd09048ce1f5d50a47076e4a5c215,,,,,,,
Rename Method,tag,classify,nalaf/learning/svmlight.py/SVMLightTreeKernels,130.0,133.0,['The method tag from the module nalaf/learning/svmlight.py in class SVMLightTreeKernels is renamed to classify'],9b45a6e616fdd09048ce1f5d50a47076e4a5c215,,,,,,,
Change/Rename Parameter,read_predictions,read_predictions,nalaf/learning/svmlight.py/SVMLightTreeKernels,155.0,158.0,['The parameters [ threshold ] of the method read_predictions from the module nalaf/learning/svmlight.py in class SVMLightTreeKernels are changed/renamed to [classification_threshold]'],9b45a6e616fdd09048ce1f5d50a47076e4a5c215,,,,,,,
Add Parameter,__init__,__init__,nalaf/learning/evaluators.py/DocumentLevelRelationEvaluator,560.0,560.0,['The parameters [ evaluate_only_on_edges_plausible_relations ] are added to the method __init__ from the module nalaf/learning/evaluators.py in class DocumentLevelRelationEvaluator'],9dec7422c74c0fa06c934225f498dccc946f822d,,,,,,,
Rename Method,get_relation_if_is_predicted,get_potential_relation_if_is_predicted,nalaf/structures/data.py/Edge,1505.0,1515.0,['The method get_relation_if_is_predicted from the module nalaf/structures/data.py in class Edge is renamed to get_potential_relation_if_is_predicted'],9dec7422c74c0fa06c934225f498dccc946f822d,,,,,,,
Add Parameter,tagging,tagging,nala/bootstrapping/iteration.py/Iteration,128.0,130.0,['The parameters [ threshold_val ] are added to the method tagging from the module nala/bootstrapping/iteration.py in class Iteration'],a2645c8dd4a5360b915bfd09cc31534248bfc18c,,,,,,,
Add Parameter,__init__,__init__,nalaf/utils/writers.py/TagTogFormat,231.0,231.0,['The parameters [ use_original_partids ] are added to the method __init__ from the module nalaf/utils/writers.py in class TagTogFormat'],a49ce30a95d9b2ba4ec6fc9d234aab15907cd6ae,,,,,,,
Add Parameter,__init__,__init__,nalaf/utils/graphs.py/Path,196.0,196.0,['The parameters [ there_is_target ] are added to the method __init__ from the module nalaf/utils/graphs.py in class Path'],a4a003ab50e477df449c8f676b43b8166cafbcc0,,,,,,,
Add Parameter,print_group,print_group,tests/utils/test_graphs.py/TestGraphs,101.0,76.0,['The parameters [ self n_grams ] are added to the method print_group from the module tests/utils/test_graphs.py in class TestGraphs'],a4a003ab50e477df449c8f676b43b8166cafbcc0,,,,,,,
Rename Method,simple_inclusive,easy_predictor,source/test.py,88.0,89.0,['The method simple_inclusive from the module source/test.py is renamed to easy_predictor'],a4f30913606bc73ee42880fbde481f0aedd3946d,,,,,,,
Add Parameter,_compute_SE,_compute_SE,nalaf/learning/evaluators.py/EvaluationWithStandardError,126.0,126.0,['The parameters [ multiply_small_values ] are added to the method _compute_SE from the module nalaf/learning/evaluators.py in class EvaluationWithStandardError'],a623d29babae8109daafed5999173eab7d1f37b9,,,,,,,
Add Parameter,__init__,__init__,nalaf/features/relations/new/sentence.py/SentenceFeatureGenerator,18.0,18.0,['The parameters [ f_counts_in_between_individual f_counts_in_between_total ] are added to the method __init__ from the module nalaf/features/relations/new/sentence.py in class SentenceFeatureGenerator'],a77e31cd015785e00270b5cc7bbafb26b2d4a56d,,,,,,,
Add Parameter,__init__,__init__,nala/structures/data.py/Edge,788.0,817.0,['The parameters [ sentence_id part ] are added to the method __init__ from the module nala/structures/data.py in class Edge'],a8422bdc43cb6faebf6e2cc63e96aa55623adf04,,,,,,,
Add Parameter,__init__,__init__,nalaf/structures/data.py/Relation,1337.0,1338.0,['The parameters [ entity1 entity2 ] are added to the method __init__ from the module nalaf/structures/data.py in class Relation'],a8fd14cbd42a2c0338d717054577823201299b46,,,,,,,
Remove Parameter,_entity_normalized_fun,_entity_normalized_fun,nalaf/learning/evaluators.py,600.0,615.0,['The parameters [ normalization_required ] of the method _entity_normalized_fun from the module nalaf/learning/evaluators.py is/are removed'],abd12d5a42f7d24faf90652666b321d21936ecd2,,,,,,,
Add Parameter,__init__,__init__,nalaf/learning/taggers.py/StubRelationExtractor,134.0,135.0,['The parameters [ use_spacy_pipelines ] are added to the method __init__ from the module nalaf/learning/taggers.py in class StubRelationExtractor'],abe309b9588451a7947064310d3353cd73832a26,,,,,,,
Rename Method,test_feature_attributes,test_generate,tests/test_features.py/TmVarDefaultTest,34.0,35.0,['The method test_feature_attributes from the module tests/test_features.py in class TmVarDefaultTest is renamed to test_generate'],ad07bb866e48b96662f729a43f43535c3e4321b1,,,,,,,
Add Parameter,execute,execute,nalaf/structures/relation_pipelines.py/RelationExtractionPipeline,69.0,70.0,['The parameters [ only_features ] are added to the method execute from the module nalaf/structures/relation_pipelines.py in class RelationExtractionPipeline'],ad9568ebadcbefc2028e208419b61295cbf95abb,,,,,,,
Remove Parameter,compute_stats_relations_distances,compute_stats_relations_distances,nalaf/structures/data.py/Dataset,116.0,116.0,['The parameters [ splitter tokenizer ] of the method compute_stats_relations_distances from the module nalaf/structures/data.py in class Dataset is/are removed'],adfb5883931e26d97efc41fed9704fc22f6831aa,,,,,,,
Remove Parameter,create_input_file,create_input_file,nalaf/learning/svmlight.py/SVMLightTreeKernels,29.0,29.0,['The parameters [ file ] of the method create_input_file from the module nalaf/learning/svmlight.py in class SVMLightTreeKernels is/are removed'],aeb0efba9ac189e62c4ce113a3fa2b49c31a4fca,,,,,,,
Remove Parameter,__init__,__init__,nala/learning/evaluators.py/MentionLevelEvaluator,33.0,35.0,['The parameters [ verbose ] of the method __init__ from the module nala/learning/evaluators.py in class MentionLevelEvaluator is/are removed'],aecf2bcd67fa784dd27ef943d726b0e7eb963f3f,,,,,,,
Remove Parameter,__init__,__init__,nala/structures/pipelines.py/DocumentSelectorPipeline,78.0,90.0,['The parameters [ initial_document_selector ] of the method __init__ from the module nala/structures/pipelines.py in class DocumentSelectorPipeline is/are removed'],af74ac61b800d4694c8561d6396d618f94e7d452,,,,,,,
Add Parameter,__init__,__init__,nala/structures/data.py/Part,640.0,652.0,['The parameters [ is_abstract ] are added to the method __init__ from the module nala/structures/data.py in class Part'],b02b7f332c9e38371ac2049a108fb8b1cc1a3179,,,,,,,
Add Parameter,get_uniprotid_for_entrez_geneid,get_uniprotid_for_entrez_geneid,nala/utils/uniprot_utils.py/Uniprot,15.0,15.0,['The parameters [ list_geneids ] are added to the method get_uniprotid_for_entrez_geneid from the module nala/utils/uniprot_utils.py in class Uniprot'],b0ba24f7a0c49417731e93d3d9209ad9266d390a,,,,,,,
Add Parameter,__init__,__init__,nalaf/utils/annotation_readers.py/AnnJsonAnnotationReader,39.0,39.0,['The parameters [ raise_exception_on_incosistencies ] are added to the method __init__ from the module nalaf/utils/annotation_readers.py in class AnnJsonAnnotationReader'],b1014b06477ea0265de0db28c9af677fe1ef1129,,,,,,,
Add Parameter,__init__,__init__,nalaf/features/relations/new/sentence.py/SentenceFeatureGenerator,21.0,21.0,['The parameters [ f_diff_sents_together_count ] are added to the method __init__ from the module nalaf/features/relations/new/sentence.py in class SentenceFeatureGenerator'],b4e38ec9be04088d15f5359730a7268cb79da3af,,,,,,,
Remove Parameter,train,train,nalaf/learning/lib/sklsvm.py/SklSVM,122.0,67.0,['The parameters [ global_feature_set ] of the method train from the module nalaf/learning/lib/sklsvm.py in class SklSVM is/are removed'],b85b7c2981ac91682a29ed5f6079c4bcd7a5e1fd,,,,,,,
Add Parameter,__calc_measures,__calc_measures,nala/learning/evaluators.py/MentionLevelEvaluator,130.0,139.0,['The parameters [ fn_overlap ] are added to the method __calc_measures from the module nala/learning/evaluators.py in class MentionLevelEvaluator'],b99d52afcbda49238653b93c5247fdb2de98b48b,,,,,,,
Rename Method,format_computation,format_computation_simple,nalaf/learning/evaluators.py/EvaluationWithStandardError,177.0,188.0,['The method format_computation from the module nalaf/learning/evaluators.py in class EvaluationWithStandardError is renamed to format_computation_simple'],ba28b5af75878b0f8bbadfdd2865face2ed145ac,,,,,,,
Rename Class,SimpleFeatureGenerator,SimpleExtendedFeatureGenerator,nala/features/simple_extended.py,,, class SimpleFeatureGenerator was renamed to class SimpleExtendedFeatureGenerator ,ba29193b912f58dc78b051d1b552b0df411bc7c7,,,,,,,
Rename Method,is_chr_key,has_chromosomal_keytokens,nala/features/tmvar.py/TmVarFeatureGenerator,156.0,142.0,['The method is_chr_key from the module nala/features/tmvar.py in class TmVarFeatureGenerator is renamed to has_chromosomal_keytokens'],ba2ce571453079fe0bd07fe49e6826e9fbb16d5f,,,,,,,
